list_name,name,label,region,district,,
settlements,NA-3801-E11-001,Garsoow,gedo,luuq,,
settlements,NA-3807-J01-003,Gartaale Yarey,lower_shabelle,wanla_weyn,,
settlements,NC-3808-X12-001,Garuble,sanaag,ceel_afweyn,,
settlements,NA-3805-U08-009,Garuun,gedo,baardheere,,
settlements,NB-3816-T17-001,Garweyn,galgaduud,ceel_dheer,,
settlements,NA-3801-X32-009,Gasar,bay,baidoa,,
settlements,NA-3807-N07-002,Gashane,lower_shabelle,afgooye,,
settlements,NC-3810-H06-002,Gatawaha,woqooyi_galbeed,gebiley,,
settlements,NC-3810-G07-001,Gatawe,woqooyi_galbeed,gebiley,,
settlements,NA-3801-J19-001,Gauder Fullai,gedo,luuq,,
settlements,NB-3909-S07-002,Gawaan,mudug,hobyo,,
settlements,NA-3803-S14-002,Gawaaneey,hiraan,jalalaqsi,,
settlements,NA-3807-D04-003,Gawaanis,lower_shabelle,wanla_weyn,,
settlements,NA-3803-J12-001,Gawaanka,hiraan,bulo_burto,,
settlements,NC-3810-M31-002,Gawama,togdheer,owdweyne,,
settlements,NA-3807-J07-004,Gawanuz,lower_shabelle,afgooye,,
settlements,NA-3803-V10-002,Gawey,middle_shabelle,jowhar,,
settlements,NA-3801-Y29-009,Gawti,bay,baidoa,,
settlements,NA-3806-R28-005,Gay Dhiigaale,lower_shabelle,wanla_weyn,,
settlements,NA-3806-X23-009,Gay Idow Garaska,lower_shabelle,qoryooley,,
settlements,NA-3806-X24-006,Gay Iidow Bariyow,lower_shabelle,qoryooley,,
settlements,NC-3810-X14-002,Gaydhka,woqooyi_galbeed,hargeysa,,
settlements,NA-3807-D21-001,Gayfo,middle_shabelle,jowhar,,
settlements,NA-3802-M13-002,Geba Gebah,bay,baidoa,,
settlements,NC-3811-E20-001,Geba Gebo,togdheer,burco,,
settlements,NA-3805-W32-003,Geba-Gebaga,bay,buur_hakaba,,
settlements,NA-3805-A32-009,Gebboy Yerey,bay,baidoa,,
settlements,NC-3815-F31-001,Gebi Cas,togdheer,buuhoodle,,
settlements,NA-3704-D30-001,Gebia,gedo,belet_xaawo,,
settlements,NC-3810-H03-006,Gebiley,woqooyi_galbeed,gebiley,,
settlements,NC-3810-H03-002,Gebiley/Laag Barako,woqooyi_galbeed,gebiley,,
settlements,NC-3810-H03-001,Gebiley/Wada Jir,woqooyi_galbeed,gebiley,,
settlements,NA-3806-E17-002,Gebishaale,bay,buur_hakaba,,
settlements,NA-3802-H06-003,Gebley Boqolka,bay,baidoa,,
settlements,NA-3801-S29-003,Geboooy,bay,baidoa,,
settlements,NC-3815-C17-002,Gedihan,togdheer,burco,,
settlements,NA-3806-B12-001,Gediisoy,bay,buur_hakaba,,
settlements,NC-3810-M30-001,Gediitaley,togdheer,owdweyne,,
settlements,NA-3802-X01-007,Gedisoy,bay,baidoa,,
settlements,NB-3814-Z22-003,Gedissow/Kurumrag,bakool,tayeeglow,,
settlements,NC-3815-E03-002,Gedobeh,togdheer,owdweyne,,
settlements,NC-3810-K06-001,Geed Abeera,woqooyi_galbeed,hargeysa,,
settlements,NC-3809-N32-001,Geed Ballaadh,woqooyi_galbeed,gebiley,,
settlements,NA-3806-N33-003,Geed Bonat,lower_shabelle,wanla_weyn,,
settlements,NA-3802-B08-002,Geed Bured,bakool,xudur,,
settlements,NC-3806-X32-001,Geed Caday,woqooyi_galbeed,berbera,,
settlements,NA-3807-Q09-002,Geed Cashar,middle_shabelle,balcad,,
settlements,NC-3810-F11-001,Geed Deeble,woqooyi_galbeed,hargeysa,,
settlements,NC-3816-T08-001,Geed Dheer,togdheer,buuhoodle,,
settlements,NA-3807-T07-001,Geed Fagi,lower_shabelle,afgooye,,
settlements,NC-3905-A08-001,Geed La Rifay,sanaag,laasqoray,,
settlements,NC-3905-L05-001,Geed La-Rifay,sanaag,ceerigaabo,,
settlements,NC-3807-X05-001,Geed Libaax,togdheer,sheikh,,
settlements,NB-3813-Z07-001,Geed Weyne Sectin,gedo,doolow,,
settlements,NB-3812-T32-002,Geedaley,mudug,hobyo,,
settlements,NB-3815-T10-003,Geed-Dheere,hiraan,bulo_burto,,
settlements,NB-3812-H26-001,Geeddi,mudug,hobyo,,
settlements,NC-3809-E32-001,Geed-Diqsi,woqooyi_galbeed,gebiley,,
settlements,NA-3802-Q02-001,Geedey,bay,baidoa,,
settlements,NA-3807-T07-002,Geed-Faqay,lower_shabelle,afgooye,,
settlements,NA-3813-M17-002,Geedgoy,middle_juba,jilib,,
settlements,NC-3811-Z15-001,Geedi Haan,togdheer,burco,,
settlements,NC-3810-C24-001,Geedi Libaax,woqooyi_galbeed,hargeysa,,
settlements,NA-3804-T01-002,Geedi-Xeyr,middle_shabelle,cadale,,
settlements,NA-3806-Y23-002,Geedlay 1,lower_shabelle,qoryooley,,
settlements,NA-3806-Y23-001,Geedlay 2,lower_shabelle,qoryooley,,
settlements,NA-3807-E12-006,Geedo-Barkaan,middle_shabelle,jowhar,,
settlements,NC-3902-N19-001,Geed-Xagar,bari,caluula,,
settlements,NC-3810-J01-001,Geel,woqooyi_galbeed,gebiley,,
settlements,NC-3812-Y06-001,Geel Caseeye Satellite,sool,caynabo,,
settlements,NC-3807-W04-001,Geel Loo Kor,togdheer,sheikh,,
settlements,NC-3804-X32-002,Geel Wayta,sanaag,ceerigaabo,,
settlements,NA-3704-J31-003,Geelaq,gedo,belet_xaawo,,
settlements,NB-3815-K07-001,Geel-Beenaad,hiraan,belet_weyne,,
settlements,NC-3811-V04-001,Geel-Didis,togdheer,owdweyne,,
settlements,NA-3807-A29-001,Geelgub,middle_shabelle,cadale,,
settlements,NC-3805-P18-002,Geelka Goojis,awdal,zeylac,,
settlements,NC-3804-V23-001,Geelweyta,sanaag,ceerigaabo,,
settlements,NA-3801-C12-001,Geer Boolow,gedo,luuq,,
settlements,NC-3806-R24-001,Geeri,woqooyi_galbeed,berbera,,
settlements,NB-3811-P12-001,Geeri Jir,hiraan,belet_weyne,,
settlements,NA-3804-B12-001,Geerille,galgaduud,ceel_dheer,,
settlements,NC-3805-K32-001,Geerisa,awdal,lughaye,,
settlements,NA-3810-L15-001,Gees,lower_shabelle,kurtunwaarey,,
settlements,NC-3810-F07-002,Gees Dheere,woqooyi_galbeed,gebiley,,
settlements,NC-3902-G23-001,Geesaley,bari,caluula,,
settlements,NA-3807-S07-002,Geeshaan,lower_shabelle,afgooye,,
settlements,NB-3814-V12-002,Geesiiloow,bakool,xudur,,
settlements,NC-3906-E03-001,Geeso-Qabad,bari,bossaso,,
settlements,NA-3806-W24-003,Gegsinta,lower_shabelle,qoryooley,,
settlements,NA-3810-W11-001,Gegsoy,lower_shabelle,baraawe,,
settlements,NC-3913-L09-001,Geida Debabo,nugaal,garowe,,
settlements,NA-3805-T09-003,Gel Gel Ba'Iid,gedo,baardheere,,
settlements,NA-3801-X32-007,Geldda,bay,baidoa,,
settlements,NA-3801-X31-008,Geldheere,bay,baidoa,,
settlements,NA-3806-M14-006,Gelelow-Yarey,bay,buur_hakaba,,
settlements,NB-3808-H19-001,Gelgaris,mudug,gaalkacyo,,
settlements,NA-3806-W05-007,Gel-Geli Wiin,bay,buur_hakaba,,
settlements,NA-3806-W04-002,Gel-Geli/Lowi-Kuus,bay,buur_hakaba,,
settlements,NA-3801-R31-002,Gelgelow,bay,baidoa,,
settlements,NA-3806-M14-007,Gel-Gelow Wiin,bay,buur_hakaba,,
settlements,NA-3801-E28-005,Geliyo,bakool,waajid,,
settlements,NA-3805-L32-002,Gember,bay,baidoa,,
settlements,NA-3806-A12-002,Gember,bay,buur_hakaba,,
settlements,NA-3810-G27-001,Gendawe,lower_shabelle,marka,,
settlements,NA-3810-E31-004,Gendershe,lower_shabelle,marka,,
settlements,NA-3810-G25-021,Gendilow,lower_shabelle,marka,,
settlements,NC-3812-S22-001,Genyu Ado,sool,xudun,,
settlements,NA-3806-J14-002,Geran-Gerow,bay,buur_hakaba,,
settlements,NA-3809-X13-004,Gerarey,middle_juba,buaale,,
settlements,NA-3801-X27-002,Gereera Fur/Towsiga,bay,baidoa,,
settlements,NA-3802-Z01-006,Gerer Weyn,bay,baidoa,,
settlements,NB-3814-Z12-007,Gerfiile,bakool,xudur,,
settlements,NA-3810-F27-009,Gershiine,lower_shabelle,marka,,
settlements,NA-3802-W04-002,Gesareeb,bay,baidoa,,
settlements,NC-3902-T15-001,Gheda Dauho,bari,qandala,,
settlements,NB-3814-Q07-001,Gheider Moro Mererti,bakool,xudur,,
settlements,NA-3803-B06-001,Ghel Magal,hiraan,bulo_burto,,
settlements,NB-3815-B11-001,Ghel Medoi,hiraan,belet_weyne,,
settlements,NA-3802-Y09-004,Ghelai,bay,baidoa,,
settlements,NA-3716-S18-001,Gheldezza,lower_juba,afmadow,,
settlements,NA-3712-Z12-001,Ghelghel Bur Foli,lower_juba,afmadow,,
settlements,NB-3815-W33-002,Gheriale,galgaduud,ceel_dheer,,
settlements,NA-3802-V01-006,Gherrogh,bay,baidoa,,
settlements,NA-3712-H33-001,Ghesso,middle_juba,saakow,,
settlements,NA-3804-H09-001,Ghet Barsce,galgaduud,ceel_dheer,,
settlements,NA-3807-V05-005,Giali,lower_shabelle,afgooye,,
settlements,NB-3812-K20-001,Gian Der,galgaduud,dhuusamarreeb,,
settlements,NB-3814-T05-001,Giara Abarou,bakool,xudur,,
settlements,NA-3716-K20-001,Giara El,lower_juba,afmadow,,
settlements,NC-3810-E11-004,Gibil-Ku-Dirir,woqooyi_galbeed,hargeysa,,
settlements,NB-3808-Z05-001,Gidhays,galgaduud,cadaado,,
settlements,NC-3811-B11-001,Gidheys,togdheer,sheikh,,
settlements,NC-3811-A06-001,Gidil,togdheer,sheikh,,
settlements,NA-3807-E15-012,Giir Weyee,middle_shabelle,jowhar,,
settlements,NA-3801-E06-002,Giirow,gedo,luuq,,
settlements,NA-3807-C09-002,Giirwayn,middle_shabelle,jowhar,,
settlements,NB-3808-P30-001,Gillab Rugis,mudug,hobyo,,
settlements,NB-3909-Q03-001,Gira,mudug,hobyo,,
settlements,NA-3716-F21-001,Girma,lower_juba,afmadow,,
settlements,NA-3716-S26-001,Girma Diacatti,lower_juba,afmadow,,
settlements,NC-3811-E03-001,Girni,togdheer,owdweyne,,
settlements,SA-3708-D23-001,Giu,lower_juba,badhaadhe,,
settlements,NA-3809-A16-001,Giuarei,bay,diinsoor,,
settlements,SA-3704-T27-001,Goba,lower_juba,badhaadhe,,
settlements,SA-3801-A15-001,Gobanimo,lower_juba,jamaame,,
settlements,NA-3802-X28-001,Gobanle,lower_shabelle,wanla_weyn,,
settlements,NA-3809-R11-001,Gobate,middle_juba,buaale,,
settlements,NC-3810-J08-001,Gob-Dheer,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-M30-002,Gobdheere,togdheer,owdweyne,,
settlements,NA-3802-A20-002,Goberreh,bakool,tayeeglow,,
settlements,NA-3802-U02-004,Gobley,bay,baidoa,,
settlements,NC-3810-P12-002,Gobley,woqooyi_galbeed,hargeysa,,
settlements,SA-3801-C09-001,Gobo Kibir,lower_juba,kismayo,,
settlements,NC-3812-K05-001,Gobol Gobol,sanaag,ceel_afweyn,,
settlements,NA-3801-Z32-002,Goboy Weyn,bay,baidoa,,
settlements,NC-3902-M30-001,Gobrou,bari,caluula,,
settlements,NC-3814-H32-001,Gocandhaley,togdheer,owdweyne,,
settlements,NC-3816-T09-001,Gocondhaale,togdheer,buuhoodle,,
settlements,NC-3905-K26-001,God Cabobe,bari,bossaso,,
settlements,NC-3914-Y06-001,God Cad,nugaal,eyl,,
settlements,NB-3813-N31-001,God Colow,bakool,xudur,,
settlements,NA-3807-M04-003,God Doofaar/God Caano,lower_shabelle,afgooye,,
settlements,NB-3813-Z25-003,God Gamaas,bakool,rab_dhuure,,
settlements,NC-3808-W13-001,God Heeli,sanaag,ceel_afweyn,,
settlements,NC-3812-Z08-001,God Heeri,sool,caynabo,,
settlements,NC-3810-C28-001,God Lagodei,bari,bandarbayla,,
settlements,NC-3816-M30-001,God Qaboobe,sool,laas_caanood,,
settlements,NA-3810-A33-002,Godaan,lower_shabelle,afgooye,,
settlements,NC-3810-T32-001,Godama Dera,togdheer,owdweyne,,
settlements,NC-3810-F31-001,Go'Da-Weyn,togdheer,owdweyne,,
settlements,NA-3716-G23-001,Godaya,lower_juba,afmadow,,
settlements,NB-3901-G32-001,Godbalayskutumay,nugaal,eyl,,
settlements,NC-3808-X18-001,Godcaanood,sanaag,ceel_afweyn,,
settlements,NC-3812-S01-001,God-Carmo,sool,caynabo,,
settlements,NC-3812-Q15-001,God-Dheer,sool,xudun,,
settlements,NB-3815-B11-003,Goddhurwaay,hiraan,belet_weyne,,
settlements,SA-3801-P07-001,Godeia,lower_juba,kismayo,,
settlements,NA-3801-S03-002,Godey,gedo,garbahaarey,,
settlements,NA-3810-C30-001,Godey,lower_shabelle,marka,,
settlements,NA-3809-U13-001,Godey 1,middle_juba,buaale,,
settlements,NC-3810-K12-002,Godgal,woqooyi_galbeed,hargeysa,,
settlements,NB-3812-C03-002,Godin Labe,galgaduud,dhuusamarreeb,,
settlements,NA-3806-F14-002,Godka,bay,buur_hakaba,,
settlements,NC-3809-L32-001,Godka Carada,woqooyi_galbeed,gebiley,,
settlements,NA-3806-G13-002,Godka-Aw-Iidow,bay,buur_hakaba,,
settlements,NB-3814-Z17-003,Godle,bakool,xudur,,
settlements,NB-3902-H01-001,Godob Addon,nugaal,eyl,,
settlements,NB-3804-J29-001,Godob Jiraan,nugaal,burtinle,,
settlements,NA-3806-C12-002,Godobey,bay,buur_hakaba,,
settlements,NA-3807-H01-003,Godobey,lower_shabelle,wanla_weyn,,
settlements,NC-3812-X32-001,Godoble,sool,xudun,,
settlements,NC-3816-T04-002,Godoble,togdheer,buuhoodle,,
settlements,NA-3802-S01-003,Godoboy,bay,baidoa,,
settlements,NC-3914-H13-001,Godobyar,bari,bandarbayla,,
settlements,NB-3804-G26-001,Godob-Yar,tbd,tbd,,
settlements,NB-3808-B25-001,Godod,mudug,gaalkacyo,,
settlements,NC-3811-S14-001,Godorka,togdheer,burco,,
settlements,NA-3802-L07-002,Godow,bay,baidoa,,
settlements,NA-3801-Y33-008,Goduen,bay,baidoa,,
settlements,NC-3810-L33-001,Godwaraabe,togdheer,owdweyne,,
settlements,NC-3812-K20-001,Godwaraabe,sanaag,ceerigaabo,,
settlements,NA-3802-U02-005,Gof Caddey,bay,baidoa,,
settlements,NB-3816-P23-002,Gof Gorioueine,galgaduud,ceel_dheer,,
settlements,NB-3901-W23-001,Gofei,mudug,jariiban,,
settlements,NC-3810-F02-003,Gogaysa,woqooyi_galbeed,gebiley,,
settlements,NC-3810-F05-001,Gogaysa Hoose,woqooyi_galbeed,gebiley,,
settlements,NC-3810-F03-001,Gogaysa Upper,woqooyi_galbeed,gebiley,,
settlements,NC-3810-F02-001,Gogeysa,woqooyi_galbeed,gebiley,,
settlements,NB-3804-J24-001,Gogol Weyn,tbd,tbd,,
settlements,NA-3806-G15-005,Gogolis,bay,buur_hakaba,,
settlements,NA-3801-M11-001,Goiweyn,gedo,luuq,,
settlements,SA-3704-G24-001,Gol Bah,lower_juba,kismayo,,
settlements,NA-3805-S13-003,Gol Ladda,bay,diinsoor,,
settlements,NA-3809-Q11-003,Gola,middle_juba,buaale,,
settlements,NC-3815-F14-001,Gola Fardod,togdheer,burco,,
settlements,NA-3802-Y01-003,Golaai,bay,baidoa,,
settlements,NA-3708-D13-002,Golati,gedo,ceel_waaq,,
settlements,NA-3802-X01-004,Goldhow,bay,baidoa,,
settlements,NA-3716-C33-002,Golel,lower_juba,afmadow,,
settlements,NA-3801-V10-001,Goley,gedo,garbahaarey,,
settlements,NA-3801-Y29-008,Goley,bay,baidoa,,
settlements,NA-3806-D14-003,Goley,bay,buur_hakaba,,
settlements,NA-3807-N11-006,Goley,middle_shabelle,balcad,,
settlements,NB-3815-Q08-001,Goley,hiraan,belet_weyne,,
settlements,NA-3806-R02-002,Goley Wiine,bay,buur_hakaba,,
settlements,NA-3806-R02-003,Goley Yarey,bay,buur_hakaba,,
settlements,NC-3901-V32-001,Golgol,bari,bossaso,,
settlements,NC-3810-H07-001,Golgol Wanaag,woqooyi_galbeed,hargeysa,,
settlements,NA-3813-Z11-001,Golja,lower_juba,afmadow,,
settlements,NA-3809-P10-008,Goljano,middle_juba,buaale,,
settlements,NC-3811-V30-001,Goljano,sool,caynabo,,
settlements,NC-3810-H04-004,Golka,woqooyi_galbeed,gebiley,,
settlements,NA-3806-A07-005,Golli,bay,baidoa,,
settlements,NA-3802-S01-005,Golmalable,bay,baidoa,,
settlements,NA-3802-T01-005,Golmalad,bay,baidoa,,
settlements,SA-3704-L14-002,Golo Giacaro,lower_juba,badhaadhe,,
settlements,NA-3708-N25-001,Gologolsceval,gedo,ceel_waaq,,
settlements,NA-3806-K12-001,Golol Dheere,bay,buur_hakaba,,
settlements,NA-3806-X24-010,Gololey,lower_shabelle,qoryooley,,
settlements,NA-3807-H07-004,Gololey,lower_shabelle,afgooye,,
settlements,NA-3807-P08-004,Gololey,middle_shabelle,balcad,,
settlements,NA-3801-W27-002,Gololka,bay,baidoa,,
settlements,NA-3809-D14-005,Goloolay,bay,diinsoor,,
settlements,NA-3806-Z04-001,Goloole Bar,bay,buur_hakaba,,
settlements,NA-3806-X25-005,Golooley Dooled/Toosan,lower_shabelle,qoryooley,,
settlements,NA-3806-B05-004,Goloolle,bay,baidoa,,
settlements,NA-3806-B18-004,Golool-Oomane,bay,buur_hakaba,,
settlements,SA-3704-P26-001,Golosha Matrooba,lower_juba,kismayo,,
settlements,NA-3801-U28-003,Golweyn,bay,baidoa,,
settlements,NA-3810-J24-004,Gol-Weyn,lower_shabelle,marka,,
settlements,NA-3806-G12-002,Golwiin,bay,buur_hakaba,,
settlements,NA-3805-W33-007,Gol-Wiin,bay,buur_hakaba,,
settlements,NA-3802-P01-003,Gomar,bay,baidoa,,
settlements,NA-3801-V31-008,Gomarta,bay,baidoa,,
settlements,NA-3813-S17-002,Gomeeni,lower_juba,jamaame,,
settlements,NA-3807-C20-001,Gomei,middle_shabelle,jowhar,,
settlements,NA-3802-Y01-004,Gommarey,bay,baidoa,,
settlements,NA-3704-L30-003,Gomor Cad 1,gedo,belet_xaawo,,
settlements,NB-3813-Z26-003,Gomor Sangar,bakool,rab_dhuure,,
settlements,NA-3806-H32-001,Gomore,lower_shabelle,wanla_weyn,,
settlements,NA-3802-Y11-003,Gomorey,bay,buur_hakaba,,
settlements,NA-3806-M31-001,Gomorey,lower_shabelle,wanla_weyn,,
settlements,NA-3810-C24-001,Gomorey,lower_shabelle,qoryooley,,
settlements,NB-3814-U09-001,Gomorey,bakool,xudur,,
settlements,NA-3806-V01-001,Gomorshe,bay,buur_hakaba,,
settlements,NA-3809-S11-001,Gonaaf,middle_juba,buaale,,
settlements,NA-3807-D20-001,Gondere,middle_shabelle,jowhar,,
settlements,NC-3903-W02-001,Gondoli,bari,iskushuban,,
settlements,NA-3802-A18-002,Gonreh,bakool,tayeeglow,,
settlements,NA-3802-J07-003,Gonreh,bay,baidoa,,
settlements,NC-3808-L15-001,Goob,sanaag,ceerigaabo,,
settlements,SA-3801-F14-001,Goob Weyn,lower_juba,kismayo,,
settlements,NA-3810-B33-004,Goobaha-Shiikha,lower_shabelle,afgooye,,
settlements,NB-3814-Z19-003,Goobari,bakool,tayeeglow,,
settlements,NB-3813-Z26-006,Goobato,bakool,rab_dhuure,,
settlements,NC-3903-D02-002,Goobiya,bari,caluula,,
settlements,NB-3815-N24-001,Goobo,hiraan,belet_weyne,,
settlements,NA-3802-W02-010,Goobroon,bay,baidoa,,
settlements,NA-3802-U02-011,Goob-Weyne,bay,baidoa,,
settlements,NA-3801-U33-007,Goodalow,bay,baidoa,,
settlements,NA-3805-G19-002,Goodey,bay,qansax_dheere,,
settlements,NB-3804-W10-001,Goodirwaaxis,tbd,tbd,,
settlements,NB-3811-P21-001,Goodwiil,galgaduud,cabudwaaq,,
settlements,NA-3708-H13-001,Goof,gedo,ceel_waaq,,
settlements,NA-3806-A16-002,Goof,bay,buur_hakaba,,
settlements,NA-3801-S33-001,Goof Abaaley,bay,baidoa,,
settlements,NB-3816-E23-001,Goof Ganaan,galgaduud,ceel_buur,,
settlements,NA-3801-S33-002,Goof Guduud,bay,baidoa,,
settlements,NA-3801-Y29-005,Goof Yarow,bay,baidoa,,
settlements,NA-3802-A10-003,Goof/Kugey,bakool,xudur,,
settlements,NA-3802-U02-018,Goof-Addi,bay,baidoa,,
settlements,NB-3811-V13-001,Goofado,hiraan,belet_weyne,,
settlements,NA-3802-T01-009,Goof-Cadey,bay,baidoa,,
settlements,NA-3802-W01-005,Goof-Dhuubow,bay,baidoa,,
settlements,NA-3805-A33-001,Goof-Gaduud-Shabelow 2,bay,baidoa,,
settlements,NA-3801-U33-005,Goof-Galool,bay,baidoa,,
settlements,NA-3802-L09-002,Goofka,bay,baidoa,,
settlements,NA-3801-V33-003,Goof-Maaday,bay,baidoa,,
settlements,NA-3802-U01-012,Goof-Mareer Yerey,bay,baidoa,,
settlements,NA-3801-U33-004,Goof-Mareere Weyn,bay,baidoa,,
settlements,NA-3801-E04-002,Goofo,gedo,doolow,,
settlements,NA-3802-A17-003,Gooje Wanle,bakool,xudur,,
settlements,NC-3909-P24-001,Gool Weyne,bari,qardho,,
settlements,NA-3802-U03-007,Goomaale,bay,baidoa,,
settlements,NA-3805-R24-001,Goomarey,bay,diinsoor,,
settlements,NA-3809-D16-001,Goombir,bay,diinsoor,,
settlements,NA-3801-X31-005,Goomole,bay,baidoa,,
settlements,NA-3809-D15-003,Goomuur,bay,diinsoor,,
settlements,NC-3810-N05-001,Goonle,woqooyi_galbeed,hargeysa,,
settlements,NC-3816-R01-003,Goonle,togdheer,buuhoodle,,
settlements,NA-3803-J14-001,Goonyaale,hiraan,bulo_burto,,
settlements,NC-3905-Y12-001,Gooraan,sanaag,ceerigaabo,,
settlements,NA-3805-B32-005,Goorisine,bay,baidoa,,
settlements,NA-3813-N21-003,Goorka,middle_juba,jilib,,
settlements,NA-3802-X09-002,Goormay,bay,baidoa,,
settlements,NA-3806-P31-004,Goorta,lower_shabelle,wanla_weyn,,
settlements,NA-3806-K15-001,Gooybir,bay,buur_hakaba,,
settlements,NB-3905-U19-001,Gopsor,mudug,hobyo,,
settlements,NC-3805-T25-001,Gor Goray,awdal,borama,,
settlements,NB-3811-P18-001,Goragiahor,galgaduud,cabudwaaq,,
settlements,NC-3810-K01-004,Goray,woqooyi_galbeed,gebiley,,
settlements,NC-3810-N07-001,Goray,woqooyi_galbeed,hargeysa,,
settlements,NC-3815-K08-001,Goraya Xun Hoose,togdheer,burco,,
settlements,NB-3816-E32-001,Gorayeryaal,mudug,xarardheere,,
settlements,NC-3815-C20-001,Gorayo,togdheer,burco,,
settlements,NA-3802-W08-002,Gordan,bay,baidoa,,
settlements,NA-3802-U03-001,Gorey,bay,baidoa,,
settlements,NB-3812-V05-001,Gorfo,galgaduud,dhuusamarreeb,,
settlements,NA-3810-F22-001,Gorgaal,lower_shabelle,qoryooley,,
settlements,NA-3805-W33-004,Gorgor,bay,buur_hakaba,,
settlements,NA-3805-V10-001,Gorgorey,gedo,baardheere,,
settlements,NB-3901-A03-001,Gori Rit,nugaal,burtinle,,
settlements,NB-3813-U16-001,Goriale,gedo,luuq,,
settlements,NA-3807-J05-004,Goricade,lower_shabelle,wanla_weyn,,
settlements,NA-3810-A24-002,Goriyay,lower_shabelle,qoryooley,,
settlements,NA-3801-Q24-001,Gormo-Gohoon,gedo,luuq,,
settlements,NC-3812-W26-001,Gorofle,sool,xudun,,
settlements,NC-3812-W28-001,Gorofley,sool,xudun,,
settlements,NC-3811-Z07-001,Goroyo Ood,togdheer,burco,,
settlements,NC-3815-L08-001,Goroyo Sare,togdheer,burco,,
settlements,NC-3809-D27-001,Goroyo-Cawl,awdal,borama,,
settlements,NA-3802-V01-001,Gorrog,bay,baidoa,,
settlements,NA-3704-F31-002,Gosaweyne,gedo,belet_xaawo,,
settlements,NB-3804-J31-001,Gosol,nugaal,burtinle,,
settlements,NB-3804-P31-001,Gosol,mudug,gaalkacyo,,
settlements,NC-3811-Q02-005,Gosol,togdheer,owdweyne,,
settlements,NA-3806-K12-005,Gowan,bay,buur_hakaba,,
settlements,NA-3802-D23-002,Gowki,bakool,tayeeglow,,
settlements,NB-3808-K13-001,Gowlalo,mudug,gaalkacyo,,
settlements,NC-3812-X07-001,Gowsa Weyne,sool,caynabo,,
settlements,NB-3812-Y20-001,Goxoo,galgaduud,ceel_buur,,
settlements,NA-3803-Y16-001,Guane,middle_shabelle,jowhar,,
settlements,NC-3901-Y26-001,Gub,bari,bossaso,,
settlements,NB-3905-V05-001,Guba Arar,mudug,hobyo,,
settlements,SA-3704-B20-001,Guba Geeriya,lower_juba,afmadow,,
settlements,SA-3704-X20-001,Guba Madaro,lower_juba,badhaadhe,,
settlements,NB-3812-D09-001,Gubad Farax,galgaduud,cadaado,,
settlements,NA-3801-E01-001,Gubadhiyan,gedo,belet_xaawo,,
settlements,NB-3813-W32-001,Gubadka,bakool,rab_dhuure,,
settlements,NC-3809-C26-001,Gubadka,awdal,borama,,
settlements,NB-3813-W05-001,Gubataay,gedo,doolow,,
settlements,NB-3813-L25-001,Gubato,bakool,rab_dhuure,,
settlements,NC-3810-H13-001,Gubato,woqooyi_galbeed,hargeysa,,
settlements,NC-3901-X29-001,Gubato,bari,bossaso,,
settlements,NC-3913-Q29-001,Gubato,nugaal,eyl,,
settlements,NA-3704-P25-001,Gubbet Uasasa,gedo,belet_xaawo,,
settlements,NA-3704-V23-001,Gubei,gedo,belet_xaawo,,
settlements,NB-3816-D21-001,Gubet Lafole,galgaduud,ceel_buur,,
settlements,NA-3801-R29-004,Gubi,bay,baidoa,,
settlements,NA-3810-L02-001,Gubi Coude,lower_shabelle,sablaale,,
settlements,NB-3812-T24-001,Guble Hodan,galgaduud,dhuusamarreeb,,
settlements,NA-3802-Y12-001,Gubti,bay,buur_hakaba,,
settlements,NA-3801-L29-001,Gubud Sagaar,bay,baidoa,,
settlements,NA-3802-U02-012,Gubudi,bay,baidoa,,
settlements,NC-3810-L04-004,Gucudhaale,woqooyi_galbeed,gebiley,,
settlements,NC-3815-E04-001,Gud Ado,togdheer,owdweyne,,
settlements,NC-3808-G17-001,Gudaado,sanaag,ceerigaabo,,
settlements,NB-3814-Z12-004,Gudale,bakool,xudur,,
settlements,NC-3810-F07-003,Gudbane,woqooyi_galbeed,gebiley,,
settlements,NA-3704-S22-001,Guddama,gedo,belet_xaawo,,
settlements,NA-3802-Z01-007,Gudero,bay,baidoa,,
settlements,NC-3913-Q09-001,Gudgawobeh,nugaal,garowe,,
settlements,NC-3808-K18-002,Gudma Hadle Satellite,sanaag,ceerigaabo,,
settlements,NC-3808-K13-002,Gudmo Afaaf Satellite,sanaag,ceerigaabo,,
settlements,NC-3808-K10-001,Gudmo Biyo Cas,sanaag,ceel_afweyn,,
settlements,NA-3807-W09-008,Gudo,middle_shabelle,balcad,,
settlements,NB-3814-X19-001,Gudo,bakool,tayeeglow,,
settlements,NA-3807-W09-007,Gudo Weyn,middle_shabelle,balcad,,
settlements,NB-3814-P14-001,Gudoqor,bakool,xudur,,
settlements,NC-3814-E33-001,Gudubi,togdheer,owdweyne,,
settlements,NA-3805-E27-002,Guduudo Dhunte,bay,baidoa,,
settlements,NA-3806-E16-003,Gud-Weyn,bay,buur_hakaba,,
settlements,NA-3806-E18-001,Gugumaale,bay,buur_hakaba,,
settlements,NC-3811-A09-001,Gugux,togdheer,sheikh,,
settlements,NA-3813-X07-001,Gul Cali,lower_juba,afmadow,,
settlements,NA-3803-F01-001,Gulaalamey,hiraan,bulo_burto,,
